user,role,day,day_of_week,far,eds,iav,oaf,login_entropy,file_count,email_count,file_copy_count,usb_count,removable_media_count,delete_count,after_hours_count,after_hours_ratio,event_count,date,lstm_score,risk_score,explanation,mitre_tactic,should_alert,alert_severity
U113,Employee,2024-01-15,0,1.1495322698053918,0.0,5260708.878773499,0.18181818181818182,1.7201934592198251,3,0,0,0,0,0,2,0.4,5,2024-01-15,0.23865127563476562,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-16,1,2.546582553914476,0.0,938217.1602897544,0.037037037037037035,2.159469235826131,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-16,0.2992769479751587,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-17,2,1.2746108574192212,0.0,668481.8953196356,0.05,2.207107967749824,3,0,0,0,0,0,1,0.2,5,2024-01-17,0.3030351400375366,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-18,3,0.40796003257351904,0.0,5934464.152357144,0.0,1.8891591637540217,1,0,0,0,0,0,0,0.0,3,2024-01-18,0.31684181094169617,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-19,4,1.6649739262545078,0.0,3469252.747918827,0.0,1.9045693786689508,4,0,0,0,0,0,0,0.0,6,2024-01-19,0.3097381591796875,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-21,6,0.4270831509332376,0.0,17835681.13242618,0.3,1.8343719702816235,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-21,0.39217010140419006,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-22,0,0.0,0.0,7968986.490808626,0.0,2.2240978714293633,0,0,0,0,0,0,0,0.0,2,2024-01-22,0.4183170199394226,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-23,1,2.157893805540568,0.0,2022784.0480885345,0.045454545454545456,1.9813994855828456,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-23,0.42010852694511414,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-24,2,0.4039407235313333,0.0,2081668.9894051282,0.0,1.846052514699563,1,0,0,0,0,0,0,0.0,3,2024-01-24,0.4160657525062561,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-25,3,2.0098031137065915,0.0,1481317.7561018988,0.043478260869565216,2.019842184881483,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-25,0.4185229539871216,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-26,4,0.0,0.0,5414512.670557955,0.0,1.8413903748459728,0,0,0,0,0,0,0,0.0,2,2024-01-26,0.42541131377220154,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-29,0,1.4841623452429304,0.0,3660774.122521005,0.0,1.9459101490553132,4,0,0,0,0,0,0,0.0,6,2024-01-29,0.3938119411468506,0.0,Low risk - normal activity pattern.,,False,
U113,Employee,2024-01-30,1,0.3459914414713156,0.0,2579744.3475746755,0.1,2.01615371726138,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-30,0.4028293788433075,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-01,0,2.1354157546661883,0.0,3700814.2427451042,0.06666666666666667,1.933809998920632,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-02,1,1.1826918414387932,0.0,6648845.178318661,0.08333333333333333,1.9072839993213793,3,0,0,0,0,0,1,0.2,5,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-03,2,0.3886254413872692,0.0,5092759.918706876,0.07692307692307693,1.7782333057997077,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-04,3,0.8541663018664752,0.0,6603640.434393627,0.09090909090909091,1.8462202193216335,2,0,0,0,0,0,1,0.25,4,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-05,4,0.0,0.0,4848986.511736025,0.0,1.9213363139659514,0,0,0,0,0,0,0,0.0,2,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-08,0,1.9806755438869825,0.0,6402572.140461865,0.5384615384615384,1.7782333057997077,5,0,0,0,0,0,3,0.42857142857142855,7,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-09,1,0.752293295008944,0.0,12707881.222196909,0.07692307692307693,1.9512595041439562,2,0,0,0,0,0,1,0.25,4,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-10,2,1.8636356690085232,0.0,3810220.030756976,0.0,1.5821699429252505,5,0,0,0,0,0,0,0.0,7,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-11,3,1.2299994957002067,0.0,1156434.6816960503,0.0,1.908036834509066,3,0,0,0,0,0,0,0.0,5,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-12,4,1.6399993276002756,0.0,1188349.5279167143,0.047619047619047616,2.0584610623699335,4,0,0,0,0,0,1,0.16666666666666666,6,2024-01-12,0.33823007345199585,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-15,0,1.9158871163423197,0.0,5969313.751801127,0.0,1.8636799873410004,5,0,0,0,0,0,0,0.0,7,2024-01-15,0.32776200771331787,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-16,1,1.0186330215657904,0.0,3788803.440028859,0.0,2.0431918705451206,2,0,0,0,0,0,0,0.0,4,2024-01-16,0.33391326665878296,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-17,2,1.2746108574192212,0.0,3913359.9933261727,0.06666666666666667,1.8065071652616695,3,0,0,0,0,0,1,0.2,5,2024-01-17,0.3160133361816406,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-18,3,2.039800162867595,0.0,2258096.142019734,0.09090909090909091,1.8977485294081873,5,0,0,0,0,0,2,0.2857142857142857,7,2024-01-18,0.33388233184814453,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-19,4,2.081217407818135,0.0,4279460.007707235,0.0,1.9512595041439562,5,0,0,0,0,0,0,0.0,7,2024-01-19,0.3117999732494354,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-21,6,1.7083326037329505,0.0,4028277.7363680406,0.0,1.7489707507713135,4,0,0,0,0,0,0,0.0,6,2024-01-21,0.23689299821853638,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-22,0,1.2879575622381148,0.0,1966628.4720883083,0.0,2.1439522006438687,3,0,0,0,0,0,0,0.0,5,2024-01-22,0.23503288626670837,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-23,1,0.4315787611081136,0.0,2302523.0618236433,0.0625,1.808045719583997,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-23,0.24728505313396454,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-24,2,0.0,0.0,2496686.9294619216,0.08333333333333333,2.253857589601352,0,0,0,0,0,0,1,0.5,2,2024-01-24,0.32689547538757324,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-25,3,2.0098031137065915,0.0,1448984.9770828274,0.0,2.1498020496118038,5,0,0,0,0,0,0,0.0,7,2024-01-25,0.3328396677970886,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-26,4,0.7130432240454593,0.0,1230304.705893061,0.09523809523809523,2.1365070576240095,2,0,0,0,0,0,1,0.25,4,2024-01-26,0.3145054578781128,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-29,0,0.0,0.0,15901277.372105833,0.0,1.7917594692280554,0,0,0,0,0,0,0,0.0,2,2024-01-29,0.40540364384651184,0.0,Low risk - normal activity pattern.,,False,
U114,Employee,2024-01-30,1,1.3839657658852624,0.0,4160240.4671470844,0.0,1.933809998920632,4,0,0,0,0,0,0,0.0,6,2024-01-30,0.41799646615982056,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-01,0,0.0,0.0,1758620.6909495671,0.14285714285714285,2.02065988387882,0,0,0,0,0,0,1,0.5,2,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-02,1,0.7884612276258621,0.0,4123629.5835952577,0.0,1.8462202193216335,2,0,0,0,0,0,0,0.0,4,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-03,2,0.0,0.0,15475991.45306672,0.1111111111111111,1.4648163848908131,0,0,0,0,0,0,1,0.5,2,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-04,3,1.7083326037329505,0.0,2177291.955979891,0.12,2.0788035486530783,4,0,0,0,0,0,1,0.16666666666666666,6,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-05,4,1.333332888889037,0.0,1915922.8065351115,0.21052631578947367,1.7912740753048926,4,0,0,0,0,0,1,0.16666666666666666,6,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-08,0,0.3961351087773965,0.0,11186784.90873163,0.0,1.6769877743224175,1,0,0,0,0,0,0,0.0,3,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-09,1,0.0,0.0,4804468.312421914,0.0,1.9254081650860662,0,0,0,0,0,0,0,0.0,2,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-10,2,1.8636356690085232,0.0,2311997.5576212644,0.07692307692307693,2.1085541816177145,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-11,3,2.0499991595003446,0.0,8167513.957926864,0.16666666666666666,1.8636799873410004,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-12,4,0.0,0.0,2582871.2932511745,0.09090909090909091,1.9722469794234416,0,0,0,0,0,0,1,0.5,2,2024-01-12,0.43813905119895935,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-15,0,1.5327096930738557,0.0,970862.6141016016,0.0,1.9806756853584275,4,0,0,0,0,0,0,0.0,6,2024-01-15,0.40949416160583496,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-16,1,0.5093165107828952,0.0,9135410.664176911,0.23076923076923078,1.9512595041439562,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-16,0.43144720792770386,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-17,2,0.42487028580640707,0.0,3260848.689333203,0.0,1.9521382094153652,1,0,0,0,0,0,0,0.0,3,2024-01-17,0.33828306198120117,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-18,3,0.40796003257351904,0.0,2075827.3170736034,0.0625,1.9600951351245584,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-18,0.3293209969997406,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-19,4,1.6649739262545078,0.0,2027465.253950182,0.0,2.1321922400878854,4,0,0,0,0,0,0,0.0,6,2024-01-19,0.339375764131546,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-21,6,0.4270831509332376,0.0,3504160.6578862676,0.09523809523809523,2.0011827628010703,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-21,0.32882434129714966,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-22,0,0.0,0.0,6536254.267719435,0.36363636363636365,1.8937882323911377,0,0,0,0,0,0,1,0.5,2,2024-01-22,0.3465310335159302,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-23,1,0.0,0.0,8149171.333845332,0.0,1.6957425341696346,0,0,0,0,0,0,0,0.0,2,2024-01-23,0.3544045388698578,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-24,2,2.0197036176566665,0.0,758927.283463073,0.0,2.04482837524584,5,0,0,0,0,0,0,0.0,7,2024-01-24,0.39885082840919495,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-25,3,2.0098031137065915,0.0,5803423.932098304,0.11764705882352941,1.9869667702348366,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-25,0.3832150101661682,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-26,4,1.4260864480909186,0.0,5990944.01595772,0.14285714285714285,1.9701814400260844,4,0,0,0,0,0,1,0.16666666666666666,6,2024-01-26,0.3664734363555908,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-29,0,0.3710405863107326,0.0,5139861.247821679,0.06666666666666667,1.8413903748459728,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-29,0.37102439999580383,0.0,Low risk - normal activity pattern.,,False,
U115,Employee,2024-01-30,1,1.0379743244139468,0.0,4366366.129290896,0.0,1.8413903748459728,3,0,0,0,0,0,0,0.0,5,2024-01-30,0.3664228916168213,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-01,0,1.281249452799713,0.0,3458918.1024674587,0.043478260869565216,2.1028657720503716,3,0,0,0,0,0,1,0.2,5,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-02,1,1.5769224552517243,0.0,2335197.4058412486,0.0,1.9371061758293182,4,0,0,0,0,0,0,0.0,6,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-03,2,1.9431272069363459,0.0,2216269.8000398055,0.09523809523809523,2.1115904793495077,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-04,3,0.8541663018664752,0.0,1517004.98502945,0.0,2.1743082361151234,2,0,0,0,0,0,0,0.0,4,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-05,4,0.6666664444445185,0.0,5678590.74201332,0.11764705882352941,1.762314710836667,2,0,0,0,0,0,1,0.25,4,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-08,0,0.792270217554793,0.0,1390918.701804411,0.0,1.9924470451737484,2,0,0,0,0,0,0,0.0,4,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-09,1,1.128439942513416,0.0,3317915.2088669366,0.08333333333333333,1.9792045174343245,3,0,0,0,0,0,1,0.2,5,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-10,2,1.8636356690085232,0.0,3369804.9559515654,0.0,1.9311877658895233,5,0,0,0,0,0,0,0.0,7,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-11,3,0.0,0.0,9180708.551760675,0.125,1.7328679513998633,0,0,0,0,0,0,1,0.5,2,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-12,4,0.0,0.0,3521146.2932934524,0.08333333333333333,1.9072839993213793,0,0,0,0,0,0,1,0.5,2,2024-01-12,0.2707407772541046,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-15,0,1.9158871163423197,0.0,3275801.4686307875,0.45,2.2240978714293633,5,0,0,0,0,0,4,0.5714285714285714,7,2024-01-15,0.3713885247707367,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-16,1,0.0,0.0,3789220.8814365873,0.0,1.9061547465398494,0,0,0,0,0,0,0,0.0,2,2024-01-16,0.41056397557258606,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-17,2,0.42487028580640707,0.0,3614000.153005489,0.0,1.8636799873410004,1,0,0,0,0,0,0,0.0,3,2024-01-17,0.39746004343032837,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-18,3,0.0,0.0,9439070.780086469,0.07692307692307693,1.8043716191528458,0,0,0,0,0,0,1,0.5,2,2024-01-18,0.40190520882606506,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-19,4,0.41624348156362695,0.0,4190403.1838490376,0.0,2.0982737395252498,1,0,0,0,0,0,0,0.0,3,2024-01-19,0.41181832551956177,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-21,6,2.1354157546661883,0.0,5757692.8499661265,0.14285714285714285,1.8468891232610354,5,0,0,0,0,0,2,0.2857142857142857,7,2024-01-21,0.482755571603775,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-22,0,0.0,0.0,1696930.7700645323,0.0,2.02065988387882,0,0,0,0,0,0,0,0.0,2,2024-01-22,0.5200566053390503,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-23,1,2.157893805540568,0.0,7141332.305344096,0.23076923076923078,1.9512595041439562,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-23,0.5596526861190796,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-24,2,0.4039407235313333,0.0,2319396.7390068914,0.07142857142857142,2.0449311748495913,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-24,0.5181087851524353,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-25,3,2.0098031137065915,0.0,1008397.600085072,0.13636363636363635,2.1137191065066494,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-25,0.5048319101333618,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-26,4,0.35652161202272964,0.0,5801326.64528307,0.1,1.8343719702816235,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-26,0.3837412893772125,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-29,0,1.8552029315536631,0.0,3156763.976758577,0.21052631578947367,2.013805893852347,5,0,0,0,0,0,2,0.2857142857142857,7,2024-01-29,0.39056816697120667,0.0,Low risk - normal activity pattern.,,False,
U116,Employee,2024-01-30,1,1.729957207356578,0.0,2660184.970521465,0.13636363636363635,1.9832275506876105,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-30,0.39194515347480774,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-01,0,1.7083326037329505,0.0,9025399.210903298,0.0,1.711845135233912,4,0,0,0,0,0,0,0.0,6,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-02,1,1.1826918414387932,0.0,1573640.0521747058,0.13043478260869565,2.008856465785148,3,0,0,0,0,0,1,0.2,5,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-03,2,0.0,0.0,35678624.00480163,0.125,1.4941751382893085,0,0,0,0,0,0,1,0.5,2,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-04,3,0.8541663018664752,0.0,5895975.073605069,0.0,1.9913464134109882,2,0,0,0,0,0,0,0.0,4,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-05,4,0.6666664444445185,0.0,535432.0923492515,0.0,2.1088873005939317,2,0,0,0,0,0,0,0.0,4,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-08,0,0.792270217554793,0.0,1931722.9025526745,0.0,2.098147389135067,2,0,0,0,0,0,0,0.0,4,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-09,1,1.128439942513416,0.0,2854767.9133974663,0.09523809523809523,1.913548427760952,3,0,0,0,0,0,1,0.2,5,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-10,2,1.118181401405114,0.0,5815404.355508402,0.2857142857142857,1.8468891232610354,3,0,0,0,0,0,4,0.8,5,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-11,3,2.0499991595003446,0.0,3106374.8267277093,0.12,2.016013771401332,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-12,4,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1.0,1,2024-01-12,1.2281233072280884,7.430168131887595,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-13,5,3.999992000016,0.0,9460261.115530116,0.8333333333333334,1.589026915173973,2,0,0,0,0,0,2,0.6666666666666666,3,2024-01-13,1.3719292879104614,9.555068034743336,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-15,0,1.1495322698053918,0.0,2693698.368669899,0.0,1.6726254461503207,3,0,0,0,0,0,0,0.0,5,2024-01-15,1.524966835975647,11.816375036537966,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-16,1,1.5279495323486856,0.0,2580975.4463995676,0.058823529411764705,2.0377341947851506,3,0,0,0,0,0,1,0.2,5,2024-01-16,1.2169075012207031,7.264441609371256,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-17,2,0.42487028580640707,0.0,1531766.4941381225,0.0,1.9869667702348366,1,0,0,0,0,0,0,0.0,3,2024-01-17,1.2304730415344238,7.464888177434917,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-18,3,1.223880097720557,0.0,6557762.876092233,0.0,1.4451858789480823,3,0,0,0,0,0,0,0.0,5,2024-01-18,1.2337414026260376,7.513181997574476,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-19,4,0.41624348156362695,0.0,12270175.992437147,0.0,1.6674619334292948,1,0,0,0,0,0,0,0.0,3,2024-01-19,1.2883890867233276,8.320664816290487,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-21,6,0.8541663018664752,0.0,1683409.7302972581,0.0,1.9795624449571372,2,0,0,0,0,0,0,0.0,4,2024-01-21,1.3931770324707031,9.869028067126713,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-22,0,0.0,0.0,2930471.5206456915,0.0,1.797701254015762,0,0,0,0,0,0,0,0.0,2,2024-01-22,1.4065284729003906,10.066311061459817,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-23,1,0.4315787611081136,0.0,4112149.1728243013,0.0,1.7782309816924817,1,0,0,0,0,0,0,0.0,3,2024-01-23,1.4474055767059326,10.67031760898491,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-24,2,1.211822170594,0.0,1584207.125283926,0.16666666666666666,1.8778382404072835,3,0,0,0,0,0,1,0.2,5,2024-01-24,0.6015094518661499,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-25,3,1.607842490965273,0.0,2872608.3059676825,0.0,2.1513220799212713,4,0,0,0,0,0,0,0.0,6,2024-01-25,0.27345550060272217,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-26,4,0.7130432240454593,0.0,2511834.4952297416,0.0,1.8442381501341973,2,0,0,0,0,0,0,0.0,4,2024-01-26,0.2589474618434906,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-29,0,0.7420811726214652,0.0,1330089.4865926593,0.0,2.0704930404278246,2,0,0,0,0,0,0,0.0,4,2024-01-29,0.2693789005279541,0.0,Low risk - normal activity pattern.,,False,
U117,Employee,2024-01-30,1,0.6919828829426312,0.0,2607380.211084557,0.1111111111111111,1.8891591637540217,2,0,0,0,0,0,1,0.25,4,2024-01-30,0.2688908576965332,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-01,0,1.7083326037329505,0.0,3037932.4877944742,0.09523809523809523,1.913548427760952,4,0,0,0,0,0,2,0.3333333333333333,6,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-02,1,1.5769224552517243,0.0,2649559.125683378,0.0,1.9433779257532877,4,0,0,0,0,0,0,0.0,6,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-03,2,1.5545017655490767,0.0,3775666.6220769947,0.0,1.9054200431101367,4,0,0,0,0,0,0,0.0,6,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-04,3,0.8541663018664752,0.0,8967964.682947116,0.058823529411764705,1.9561874676604512,2,0,0,0,0,0,1,0.25,4,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-05,4,0.6666664444445185,0.0,2486358.9720102325,0.0,2.088501619335465,2,0,0,0,0,0,0,0.0,4,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-08,0,1.1884053263321894,0.0,1269730.8845415455,0.043478260869565216,1.9928215914230643,3,0,0,0,0,0,1,0.2,5,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-09,1,1.88073323752236,0.0,3558493.0454275184,0.0,2.0467385326945515,5,0,0,0,0,0,0,0.0,7,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-10,2,1.118181401405114,0.0,860076.1261513807,0.0,2.1767324865575532,3,0,0,0,0,0,0,0.0,5,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-11,3,0.8199996638001378,0.0,1997780.7708305665,0.047619047619047616,1.8193215718596951,2,0,0,0,0,0,1,0.25,4,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-12,4,0.0,0.0,11614430.803444581,0.0,1.5171063970610272,0,0,0,0,0,0,0,0.0,2,2024-01-12,0.2506738603115082,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-15,0,1.9158871163423197,0.0,1562652.7213839218,0.0,2.0050683555949265,5,0,0,0,0,0,0,0.0,7,2024-01-15,0.2591346204280853,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-16,1,0.5093165107828952,0.0,1929722.728316741,0.0,2.0044790232316396,1,0,0,0,0,0,0,0.0,3,2024-01-16,0.25772625207901,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-17,2,0.8497405716128141,0.0,8172531.450419906,0.08333333333333333,1.8200759753606217,2,0,0,0,0,0,1,0.25,4,2024-01-17,0.2610054612159729,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-18,3,0.40796003257351904,0.0,4632867.63015925,0.08333333333333333,1.8636799873410004,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-18,0.2655895948410034,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-19,4,0.0,0.0,4184601.484639108,0.1875,1.9273921261392744,0,0,0,0,0,0,1,0.5,2,2024-01-19,0.2768396735191345,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-21,6,0.4270831509332376,0.0,1579792.1079654568,0.0,2.050705726455745,1,0,0,0,0,0,0,0.0,3,2024-01-21,0.30833110213279724,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-22,0,1.2879575622381148,0.0,1375324.5469477263,0.0,1.9100474659785889,3,0,0,0,0,0,0,0.0,5,2024-01-22,0.314510315656662,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-23,1,1.294736283324341,0.0,1303916.1219981995,0.0,2.148365610638593,3,0,0,0,0,0,0,0.0,5,2024-01-23,0.32101327180862427,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-24,2,0.0,0.0,6460862.746042506,0.0,1.9770061729088613,0,0,0,0,0,0,0,0.0,2,2024-01-24,0.33176717162132263,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-25,3,2.0098031137065915,0.0,1195844.1029573295,0.0,2.0341748383902365,5,0,0,0,0,0,0,0.0,7,2024-01-25,0.3006370961666107,0.0,Low risk - normal activity pattern.,,False,
U118,Employee,2024-01-26,4,1.7826080601136483,0.0,3015712.0498938025,0.1111111111111111,2.1100165533754613,5,0,0,0,0,0,1,0.14285714285714285,7,2024-01-26,0.28907665610313416,0.0,Low risk - normal activity pattern.,,False,
